iter	Passed	Remaining
11249	2551883	3799470
11250	2552107	3799239
11251	2552264	3798909
11252	2552414	3798567
11253	2552573	3798240
11254	2552722	3797897
11255	2552876	3797562
11256	2553029	3797225
11257	2553176	3796880
11258	2553324	3796535
11259	2553483	3796208
11260	2553633	3795868
11261	2553786	3795532
11262	2553936	3795191
11263	2554087	3794851
11264	2554253	3794534
11265	2554406	3794198
11266	2554607	3793932
11267	2554756	3793591
11268	2554924	3793277
11269	2555070	3792930
11270	2555222	3792593
11271	2555378	3792262
11272	2555540	3791938
11273	2555705	3791620
11274	2555872	3791305
11275	2556043	3790995
11276	2556224	3790701
11277	2556389	3790383
11278	2556549	3790057
11279	2556713	3789738
11280	2556875	3789415
11281	2557043	3789102
11282	2557218	3788799
11283	2557394	3788497
11284	2557576	3788205
11285	2557744	3787891
11286	2557898	3787556
11287	2558070	3787249
11288	2558223	3786914
11289	2558389	3786598
11290	2558548	3786270
11291	2558700	3785934
11292	2558843	3785583
11293	2558999	3785252
11294	2559144	3784904
11295	2559298	3784571
11296	2559438	3784217
11297	2559585	3783872
11298	2559742	3783544
11299	2559922	3783247
11300	2560084	3782925
11301	2560233	3782584
11302	2560429	3782313
11303	2560587	3781985
11304	2560730	3781636
11305	2560912	3781344
11306	2561085	3781037
11307	2561248	3780718
11308	2561436	3780435
11309	2561609	3780129
11310	2561784	3779826
11311	2561967	3779536
11312	2562114	3779191
11313	2562288	3778888
11314	2562465	3778588
11315	2562622	3778260
11316	2562779	3777931
11317	2562929	3777592
11318	2563075	3777246
11319	2563231	3776917
11320	2563399	3776604
11321	2563543	3776256
11322	2563685	3775905
11323	2563956	3775745
11324	2564697	3776276
11325	2565431	3776797
11326	2566169	3777323
11327	2566721	3777575
11328	2566902	3777282
11329	2567062	3776958
11330	2567198	3776597
11331	2567337	3776242
11332	2567467	3775874
11333	2567653	3775587
11334	2567884	3775367
11335	2568070	3775081
11336	2568243	3774776
11337	2568410	3774462
11338	2568627	3774221
11339	2568825	3773953
11340	2569028	3773692
11341	2569235	3773436
11342	2569404	3773126
11343	2569576	3772820
11344	2569747	3772512
11345	2569934	3772226
11346	2570116	3771935
11347	2570319	3771674
11348	2570494	3771372
11349	2570716	3771139
11350	2570943	3770912
11351	2571228	3770772
11352	2571431	3770511
11353	2571621	3770232
11354	2571806	3769944
11355	2571995	3769662
11356	2572194	3769396
11357	2572382	3769112
11358	2572565	3768822
11359	2572767	3768561
11360	2572954	3768276
11361	2573126	3767969
11362	2573306	3767676
11363	2573492	3767390
11364	2573677	3767103
11365	2573844	3766789
11366	2574031	3766505
11367	2574276	3766306
11368	2574481	3766048
11369	2574691	3765797
11370	2574859	3765486
11371	2575048	3765204
11372	2575260	3764957
11373	2575461	3764693
11374	2575683	3764460
11375	2575861	3764163
11376	2576063	3763901
11377	2576238	3763600
11378	2576416	3763302
11379	2576637	3763067
11380	2576857	3762832
11381	2577047	3762552
11382	2577249	3762290
11383	2577423	3761987
11384	2577648	3761758
11385	2577846	3761491
11386	2578025	3761195
11387	2578213	3760913
11388	2578406	3760638
11389	2578588	3760347
11390	2578784	3760076
11391	2578962	3759780
11392	2579140	3759482
11393	2579316	3759182
11394	2579498	3758892
11395	2579679	3758599
11396	2579865	3758313
11397	2580054	3758033
11398	2580231	3757735
11399	2580438	3757480
11400	2580621	3757191
11401	2580810	3756910
11402	2581058	3756715
11403	2581251	3756441
11404	2581433	3756149
11405	2581618	3755863
11406	2581818	3755598
11407	2582044	3755372
11408	2582243	3755105
11409	2582433	3754825
11410	2582628	3754555
11411	2582818	3754275
11412	2583019	3754012
11413	2583185	3753698
11414	2583416	3753479
11415	2583607	3753201
11416	2583811	3752943
11417	2583984	3752638
11418	2584179	3752366
11419	2584375	3752096
11420	2584565	3751817
11421	2584753	3751535
11422	2584939	3751251
11423	2585129	3750972
11424	2585321	3750695
11425	2585525	3750438
11426	2585697	3750132
11427	2585910	3749887
11428	2586111	3749624
11429	2586296	3749338
11430	2586497	3749074
11431	2586699	3748812
11432	2586912	3748568
11433	2587115	3748307
11434	2587314	3748041
11435	2587514	3747777
11436	2587696	3747487
11437	2587875	3747192
11438	2588073	3746926
11439	2588260	3746643
11440	2588460	3746379
11441	2588634	3746076
11442	2588828	3745803
11443	2588999	3745497
11444	2589192	3745223
11445	2589360	3744913
11446	2589573	3744667
11447	2589748	3744366
11448	2589970	3744135
11449	2590173	3743875
11450	2590370	3743606
11451	2590569	3743341
11452	2590767	3743074
11453	2590970	3742814
11454	2591159	3742535
11455	2591356	3742266
11456	2591571	3742024
11457	2591823	3741834
11458	2592015	3741559
11459	2592207	3741283
11460	2592416	3741032
11461	2592625	3740781
11462	2592871	3740583
11463	2593074	3740324
11464	2593290	3740083
11465	2593509	3739846
11466	2593731	3739614
11467	2593952	3739381
11468	2594135	3739092
11469	2594340	3738836
11470	2594502	3738517
11471	2594698	3738248
11472	2594882	3737960
11473	2595076	3737688
11474	2595263	3737406
11475	2595456	3737131
11476	2595621	3736817
11477	2595815	3736544
11478	2596023	3736292
11479	2596216	3736018
11480	2596418	3735757
11481	2596631	3735512
11482	2596827	3735243
11483	2597051	3735014
11484	2597241	3734736
11485	2597438	3734467
11486	2597633	3734196
11487	2597821	3733916
11488	2597999	3733621
11489	2598177	3733325
11490	2598342	3733012
11491	2598514	3732707
11492	2598696	3732417
11493	2598906	3732168
11494	2599076	3731862
11495	2599273	3731594
11496	2599453	3731302
11497	2599657	3731044
11498	2599847	3730766
11499	2600026	3730473
11500	2600188	3730154
11501	2600365	3729858
11502	2600550	3729573
11503	2600712	3729255
11504	2600943	3729035
11505	2601183	3728830
11506	2601392	3728580
11507	2601623	3728360
11508	2601885	3728186
11509	2602086	3727924
11510	2602300	3727680
11511	2602499	3727415
11512	2602705	3727160
11513	2602914	3726911
11514	2603141	3726685
11515	2603355	3726442
11516	2603547	3726167
11517	2603722	3725868
11518	2603891	3725561
11519	2604070	3725268
11520	2604306	3725056
11521	2604497	3724780
11522	2604696	3724514
11523	2604903	3724261
11524	2605078	3723961
11525	2605266	3723681
11526	2605550	3723539
11527	2605718	3723229
11528	2605940	3722998
11529	2606129	3722719
11530	2606340	3722472
11531	2606546	3722217
11532	2606739	3721944
11533	2606941	3721683
11534	2607121	3721391
11535	2607326	3721135
11536	2607540	3720892
11537	2607736	3720624
11538	2607935	3720359
11539	2608133	3720093
11540	2608341	3719841
11541	2608568	3719617
11542	2608761	3719343
11543	2608965	3719086
11544	2609162	3718819
11545	2609330	3718510
11546	2609582	3718321
11547	2609783	3718059
11548	2609995	3717814
11549	2610187	3717539
11550	2610384	3717272
11551	2610616	3717055
11552	2610831	3716813
11553	2611080	3716620
11554	2611272	3716346
11555	2611494	3716114
11556	2611681	3715832
11557	2611855	3715532
11558	2612037	3715243
11559	2612218	3714954
11560	2612401	3714667
11561	2612660	3714488
11562	2612899	3714281
11563	2613080	3713990
11564	2613315	3713777
11565	2613534	3713541
11566	2613714	3713250
11567	2613915	3712989
11568	2614072	3712665
11569	2614276	3712408
11570	2614481	3712152
11571	2614676	3711882
11572	2614882	3711628
11573	2615049	3711319
11574	2615231	3711031
11575	2615458	3710806
11576	2615627	3710498
11577	2615863	3710288
11578	2616086	3710057
11579	2616432	3710001
11580	2616659	3709777
11581	2616928	3709612
11582	2617215	3709472
11583	2617560	3709415
11584	2617760	3709153
11585	2617992	3708935
11586	2618195	3708677
11587	2618382	3708396
11588	2618577	3708126
11589	2618773	3707858
11590	2618989	3707618
11591	2619171	3707329
11592	2619363	3707055
11593	2619559	3706787
11594	2619761	3706527
11595	2619938	3706232
11596	2620115	3705937
11597	2620339	3705708
11598	2620545	3705453
11599	2620757	3705208
11600	2620957	3704946
11601	2621137	3704654
11602	2621336	3704390
11603	2621569	3704175
11604	2621773	3703918
11605	2622006	3703702
11606	2622208	3703442
11607	2622436	3703219
11608	2622647	3702973
11609	2622851	3702716
11610	2623038	3702434
11611	2623268	3702215
11612	2623475	3701963
11613	2623674	3701698
11614	2623884	3701449
11615	2624075	3701175
11616	2624283	3700924
11617	2624486	3700665
11618	2624668	3700378
11619	2624841	3700077
11620	2625027	3699795
11621	2625232	3699540
11622	2625506	3699382
11623	2625874	3699356
11624	2626231	3699315
11625	2626455	3699086
11626	2626681	3698861
11627	2626873	3698587
11628	2627060	3698306
11629	2627270	3698058
11630	2627484	3697815
11631	2627678	3697544
11632	2627886	3697293
11633	2628063	3696998
11634	2628284	3696765
11635	2628492	3696514
11636	2628692	3696253
11637	2628882	3695975
11638	2629063	3695687
11639	2629240	3695392
11640	2629445	3695138
11641	2629675	3694918
11642	2629878	3694659
11643	2630074	3694391
11644	2630246	3694090
11645	2630444	3693824
11646	2630612	3693518
11647	2630857	3693318
11648	2631089	3693101
11649	2631284	3692833
11650	2631480	3692564
11651	2631733	3692377
11652	2631923	3692101
11653	2632135	3691855
11654	2632311	3691560
11655	2632533	3691329
11656	2632756	3691098
11657	2632954	3690833
11658	2633133	3690542
11659	2633344	3690296
11660	2633518	3689997
11661	2633722	3689740
11662	2633920	3689475
11663	2634117	3689209
11664	2634291	3688911
11665	2634496	3688656
11666	2634697	3688395
11667	2634894	3688129
11668	2635103	3687880
11669	2635328	3687653
11670	2635592	3687481
11671	2635826	3687266
11672	2636054	3687044
11673	2636289	3686830
11674	2636477	3686552
11675	2636663	3686270
11676	2636959	3686142
11677	2637168	3685893
11678	2637363	3685624
11679	2637575	3685379
11680	2637771	3685111
11681	2637962	3684836
11682	2638158	3684570
11683	2638342	3684286
11684	2638513	3683983
11685	2638676	3683669
11686	2638860	3683385
11687	2639027	3683077
11688	2639193	3682768
11689	2639372	3682477
11690	2639559	3682197
11691	2639804	3681998
11692	2640005	3681738
11693	2640202	3681472
11694	2640384	3681185
11695	2640588	3680929
11696	2640751	3680616
11697	2640991	3680409
11698	2641207	3680171
11699	2641386	3679880
11700	2641581	3679611
11701	2641767	3679330
11702	2641969	3679071
11703	2642219	3678879
11704	2642415	3678612
11705	2642595	3678323
11706	2642781	3678042
11707	2642999	3677805
11708	2643206	3677553
11709	2643425	3677319
11710	2643602	3677024
11711	2643827	3676798
11712	2644028	3676537
11713	2644228	3676277
11714	2644414	3675995
11715	2644613	3675733
11716	2644816	3675475
11717	2645042	3675250
11718	2645238	3674982
11719	2645452	3674741
11720	2645635	3674455
11721	2645853	3674220
11722	2646060	3673967
11723	2646294	3673753
11724	2646472	3673461
11725	2646665	3673191
11726	2646881	3672951
11727	2647107	3672726
11728	2647313	3672472
11729	2647518	3672218
11730	2647777	3672039
11731	2648050	3671879
11732	2648253	3671621
11733	2648446	3671350
11734	2648636	3671075
11735	2648827	3670802
11736	2649003	3670507
11737	2649189	3670226
11738	2649374	3669944
11739	2649571	3669678
11740	2649755	3669395
11741	2649950	3669127
11742	2650197	3668931
11743	2650420	3668702
11744	2650689	3668536
11745	2650959	3668371
11746	2651367	3668398
11747	2651664	3668270
11748	2651908	3668070
11749	2652095	3667791
11750	2652342	3667595
11751	2652606	3667422
11752	2652849	3667220
11753	2653036	3666941
11754	2653221	3666659
11755	2653417	3666392
11756	2653618	3666133
11757	2653806	3665855
11758	2654017	3665609
11759	2654201	3665325
11760	2654392	3665051
11761	2654582	3664777
11762	2654760	3664486
11763	2654963	3664229
11764	2655181	3663992
11765	2655371	3663717
11766	2655609	3663509
11767	2655863	3663322
11768	2656124	3663145
11769	2656329	3662891
11770	2656558	3662669
11771	2656761	3662413
11772	2656940	3662122
11773	2657173	3661907
11774	2657374	3661647
11775	2657589	3661407
11776	2657765	3661112
11777	2657949	3660830
11778	2658149	3660569
11779	2658333	3660286
11780	2658547	3660044
11781	2658774	3659820
11782	2659023	3659626
11783	2659220	3659361
11784	2659408	3659084
11785	2659605	3658818
11786	2659794	3658543
11787	2659992	3658279
11788	2660163	3657978
11789	2660368	3657724
11790	2660550	3657439
11791	2660785	3657226
11792	2661055	3657061
11793	2661291	3656850
11794	2661526	3656637
11795	2661726	3656376
11796	2661978	3656187
11797	2662160	3655901
11798	2662383	3655672
11799	2662620	3655462
11800	2662810	3655186
11801	2662998	3654909
11802	2663171	3654611
11803	2663360	3654335
11804	2663537	3654043
11805	2663720	3653759
11806	2663949	3653538
11807	2664124	3653244
11808	2664343	3653008
11809	2664543	3652748
11810	2664715	3652448
11811	2664913	3652185
11812	2665106	3651915
11813	2665291	3651634
11814	2665486	3651366
11815	2665696	3651119
11816	2665890	3650851
11817	2666102	3650606
11818	2666282	3650318
11819	2666506	3650091
11820	2666727	3649859
11821	2666922	3649591
11822	2667118	3649325
11823	2667311	3649054
11824	2667551	3648849
11825	2667735	3648566
11826	2667923	3648289
11827	2668089	3647983
11828	2668326	3647772
11829	2668525	3647510
11830	2668714	3647236
11831	2668940	3647009
11832	2669109	3646707
11833	2669322	3646464
11834	2669505	3646180
11835	2669715	3645934
11836	2669908	3645664
11837	2670078	3645363
11838	2670258	3645075
11839	2670441	3644791
11840	2670655	3644550
11841	2670965	3644439
11842	2671193	3644217
11843	2671411	3643982
11844	2671622	3643736
11845	2671832	3643490
11846	2672044	3643245
11847	2672238	3642977
11848	2672424	3642698
11849	2672614	3642424
11850	2672811	3642158
11851	2672987	3641866
11852	2673198	3641621
11853	2673395	3641357
11854	2673693	3641229
11855	2673894	3640970
11856	2674083	3640695
11857	2674304	3640464
11858	2674547	3640262
11859	2674801	3640075
11860	2675100	3639950
11861	2675314	3639709
11862	2675555	3639504
11863	2675769	3639263
11864	2676089	3639165
11865	2676333	3638964
11866	2676520	3638687
11867	2676752	3638470
11868	2676925	3638173
11869	2677166	3637969
11870	2677355	3637694
11871	2677552	3637429
11872	2677740	3637153
11873	2677933	3636883
11874	2678133	3636622
11875	2678330	3636359
11876	2678516	3636079
11877	2678701	3635800
11878	2678872	3635499
11879	2679058	3635220
11880	2679250	3634950
11881	2679449	3634687
11882	2679635	3634409
11883	2679830	3634142
11884	2680013	3633859
11885	2680218	3633605
11886	2680387	3633304
11887	2680570	3633020
11888	2680943	3632994
11889	2681132	3632719
11890	2681336	3632466
11891	2681535	3632204
11892	2681719	3631923
11893	2681899	3631635
11894	2682108	3631387
11895	2682291	3631104
11896	2682495	3630850
11897	2682679	3630568
11898	2682871	3630298
11899	2683073	3630040
11900	2683256	3629757
11901	2683449	3629487
11902	2683622	3629192
11903	2683813	3628919
11904	2684010	3628656
11905	2684230	3628423
11906	2684408	3628134
11907	2684582	3627838
11908	2684788	3627586
11909	2684973	3627306
11910	2685168	3627039
11911	2685402	3626826
11912	2685597	3626559
11913	2685789	3626289
11914	2685987	3626026
11915	2686164	3625735
11916	2686369	3625482
11917	2686575	3625231
11918	2686789	3624991
11919	2686982	3624721
11920	2687171	3624447
11921	2687349	3624157
11922	2687591	3623953
11923	2687778	3623677
11924	2688000	3623447
11925	2688185	3623166
11926	2688356	3622868
11927	2688593	3622658
11928	2688798	3622406
11929	2689004	3622154
11930	2689182	3621865
11931	2689362	3621579
11932	2689550	3621302
11933	2689739	3621028
11934	2689940	3620771
11935	2690159	3620536
11936	2690396	3620327
11937	2690587	3620054
11938	2690786	3619793
11939	2691024	3619585
11940	2691207	3619302
11941	2691389	3619019
11942	2691578	3618746
11943	2691815	3618536
11944	2692002	3618258
11945	2692212	3618012
11946	2692424	3617768
11947	2692610	3617490
11948	2692807	3617228
11949	2693032	3617002
11950	2693229	3616738
11951	2693429	3616478
11952	2693592	3616169
11953	2693773	3615884
11954	2693948	3615592
11955	2694180	3615375
11956	2694451	3615212
11957	2694726	3615053
11958	2694975	3614858
11959	2695149	3614564
11960	2695372	3614336
11961	2695735	3614296
11962	2695921	3614017
11963	2696280	3613971
11964	2696487	3613721
11965	2696681	3613453
11966	2696937	3613269
11967	2697178	3613064
11968	2697406	3612843
11969	2697591	3612563
11970	2697789	3612302
11971	2697990	3612044
11972	2698156	3611739
11973	2698359	3611484
11974	2698545	3611206
11975	2698753	3610957
11976	2698939	3610679
11977	2699141	3610422
11978	2699341	3610163
11979	2699528	3609887
11980	2699758	3609667
11981	2699980	3609437
11982	2700195	3609198
11983	2700503	3609083
11984	2700740	3608873
11985	2701021	3608723
11986	2701197	3608432
11987	2701422	3608206
11988	2701682	3608026
11989	2701893	3607782
11990	2702133	3607577
11991	2702330	3607314
11992	2702543	3607071
11993	2702725	3606788
11994	2702946	3606557
11995	2703148	3606300
11996	2703339	3606029
11997	2703543	3605776
11998	2703724	3605491
11999	2703904	3605205
12000	2704087	3604924
12001	2704271	3604643
12002	2704485	3604404
12003	2704680	3604137
12004	2704883	3603882
12005	2705055	3603585
12006	2705242	3603309
12007	2705422	3603024
12008	2705666	3602823
12009	2705922	3602639
12010	2706235	3602531
12011	2706429	3602263
12012	2706617	3601988
12013	2706840	3601760
12014	2707072	3601543
12015	2707263	3601273
12016	2707456	3601004
12017	2707640	3600724
12018	2707844	3600471
12019	2708061	3600235
12020	2708258	3599972
12021	2708440	3599689
12022	2708614	3599395
12023	2708796	3599112
12024	2708979	3598830
